importing BLAga
Mismatch at C[356,0]: ngsolve=369.0325168101896, BLAga=9.14e-322
Mismatch at C[357,0]: ngsolve=366.4237013576113, BLAga=9.2e-322
Mismatch at C[358,0]: ngsolve=356.51514611556956, BLAga=9.14e-322
Mismatch at C[359,0]: ngsolve=371.49994369407943, BLAga=9.34e-322
Mismatch at C[360,0]: ngsolve=353.7196757859291, BLAga=8.4e-322
Mismatch at C[361,0]: ngsolve=351.7187308283559, BLAga=7.95e-322
Mismatch at C[362,0]: ngsolve=358.07627312144274, BLAga=9.1e-322
Mismatch at C[363,0]: ngsolve=368.8070182411057, BLAga=9.5e-322
Mismatch at C[364,0]: ngsolve=360.7597198919471, BLAga=7.95e-322
Mismatch at C[365,0]: ngsolve=359.48707332439096, BLAga=7.7e-322
Mismatch at C[366,0]: ngsolve=359.13352524711934, BLAga=7.8e-322
Mismatch at C[367,0]: ngsolve=358.65266838217, BLAga=7.8e-322
Mismatch at C[368,0]: ngsolve=361.82145942188833, BLAga=9.14e-322
Mismatch at C[369,0]: ngsolve=364.880514989992, BLAga=8.45e-322
Mismatch at C[370,0]: ngsolve=357.78340487218196, BLAga=9.73e-322
Mismatch at C[371,0]: ngsolve=359.32353421076084, BLAga=9.8e-322
Mismatch at C[372,0]: ngsolve=365.2072953762237, BLAga=7.6e-322
Mismatch at C[373,0]: ngsolve=357.23144179840915, BLAga=8.65e-322
Mismatch at C[374,0]: ngsolve=362.5491026053723, BLAga=8.8e-322
Mismatch at C[375,0]: ngsolve=366.1127421929782, BLAga=9.1e-322
Mismatch at C[376,0]: ngsolve=353.07495376897197, BLAga=9.04e-322
Mismatch at C[377,0]: ngsolve=360.5147283730783, BLAga=8e-322
Mismatch at C[378,0]: ngsolve=353.2354686387923, BLAga=9.8e-322
Mismatch at C[379,0]: ngsolve=362.49831723660805, BLAga=8e-322
Mismatch at C[380,0]: ngsolve=353.3055705275554, BLAga=8.6e-322
Mismatch at C[381,0]: ngsolve=359.5345596165289, BLAga=8.2e-322
Mismatch at C[382,0]: ngsolve=359.80625136936294, BLAga=8.8e-322
Mismatch at C[383,0]: ngsolve=353.7827662802619, BLAga=9.2e-322
Mismatch at C[384,0]: ngsolve=362.704487516524, BLAga=8.94e-322
Mismatch at C[385,0]: ngsolve=373.31236171113244, BLAga=9e-322
Mismatch at C[386,0]: ngsolve=371.11571528586717, BLAga=8.74e-322
Mismatch at C[387,0]: ngsolve=354.6438258212387, BLAga=9.04e-322
Mismatch at C[388,0]: ngsolve=358.67045133240475, BLAga=8.8e-322
Mismatch at C[389,0]: ngsolve=350.5399487232445, BLAga=7.95e-322
Mismatch at C[390,0]: ngsolve=377.4591538160557, BLAga=1.023e-321
Mismatch at C[391,0]: ngsolve=370.1929574115761, BLAga=7.9e-322
Mismatch at C[392,0]: ngsolve=356.7452411972728, BLAga=9.1e-322
Mismatch at C[393,0]: ngsolve=352.5744629990097, BLAga=8.2e-322
Mismatch at C[394,0]: ngsolve=359.36529716590303, BLAga=8.6e-322
Mismatch at C[395,0]: ngsolve=362.96696329576605, BLAga=8.55e-322
Mismatch at C[396,0]: ngsolve=359.6544270652589, BLAga=8.7e-322
Mismatch at C[397,0]: ngsolve=370.7111852457413, BLAga=9.54e-322
Mismatch at C[398,0]: ngsolve=356.91921441210013, BLAga=8.94e-322
Mismatch at C[399,0]: ngsolve=367.46074587067665, BLAga=8.55e-322
Mismatch at C[400,0]: ngsolve=361.8428079563866, BLAga=8.5e-322
Mismatch at C[401,0]: ngsolve=359.3657802723755, BLAga=7.8e-322
Mismatch at C[402,0]: ngsolve=364.4725145674201, BLAga=9.2e-322
Mismatch at C[403,0]: ngsolve=361.5299686523646, BLAga=8.15e-322
Mismatch at C[404,0]: ngsolve=352.0707594244073, BLAga=9e-322
Mismatch at C[405,0]: ngsolve=365.9570190924648, BLAga=9.6e-322
Mismatch at C[406,0]: ngsolve=350.5937987751988, BLAga=8.2e-322
Mismatch at C[407,0]: ngsolve=358.61122622010083, BLAga=9.8e-322
Mismatch at C[408,0]: ngsolve=373.1195777181822, BLAga=9.34e-322
Mismatch at C[409,0]: ngsolve=363.5440675936717, BLAga=8.74e-322
Mismatch at C[410,0]: ngsolve=354.0034011331772, BLAga=8.84e-322
Mismatch at C[411,0]: ngsolve=360.01297405178644, BLAga=9.73e-322
Mismatch at C[412,0]: ngsolve=362.40661651016603, BLAga=8.45e-322
Mismatch at C[413,0]: ngsolve=358.3993221985763, BLAga=8.3e-322
Mismatch at C[414,0]: ngsolve=364.16874523740114, BLAga=9.44e-322
Mismatch at C[415,0]: ngsolve=350.7824265052532, BLAga=8.25e-322
Mismatch at C[416,0]: ngsolve=359.1073539836764, BLAga=8.35e-322
Mismatch at C[417,0]: ngsolve=358.6880856844703, BLAga=8.65e-322
Mismatch at C[418,0]: ngsolve=358.6605407306036, BLAga=8.7e-322
Mismatch at C[419,0]: ngsolve=358.8226402487374, BLAga=8.9e-322
Mismatch at C[420,0]: ngsolve=357.58533411712324, BLAga=8.74e-322
Mismatch at C[421,0]: ngsolve=353.94952837821086, BLAga=8.1e-322
Mismatch at C[422,0]: ngsolve=360.3740426756519, BLAga=8.6e-322
Mismatch at C[423,0]: ngsolve=365.531971502841, BLAga=1.02e-321
Mismatch at C[424,0]: ngsolve=363.4075076265475, BLAga=9.5e-322
Mismatch at C[425,0]: ngsolve=355.1513981216307, BLAga=8.3e-322
Mismatch at C[426,0]: ngsolve=351.9614106852106, BLAga=8.6e-322
Mismatch at C[427,0]: ngsolve=347.53327331170044, BLAga=8.2e-322
Mismatch at C[428,0]: ngsolve=356.41889612470936, BLAga=8.05e-322
Mismatch at C[429,0]: ngsolve=373.08341931559914, BLAga=9.24e-322
Mismatch at C[430,0]: ngsolve=364.6110763770379, BLAga=9.5e-322
Mismatch at C[431,0]: ngsolve=367.00662537963524, BLAga=9.6e-322
Mismatch at C[432,0]: ngsolve=362.66444405823165, BLAga=8.6e-322
Mismatch at C[433,0]: ngsolve=349.95008022426043, BLAga=8.5e-322
Mismatch at C[434,0]: ngsolve=360.979673469315, BLAga=8.4e-322
Mismatch at C[435,0]: ngsolve=368.20818100299266, BLAga=8.35e-322
Mismatch at C[436,0]: ngsolve=363.80252865680757, BLAga=8.65e-322
Mismatch at C[437,0]: ngsolve=369.7575502016305, BLAga=9.5e-322
Mismatch at C[438,0]: ngsolve=361.0528417757175, BLAga=9.44e-322
Mismatch at C[439,0]: ngsolve=363.4962030402266, BLAga=9.24e-322
Mismatch at C[440,0]: ngsolve=372.55114785836156, BLAga=8.74e-322
Mismatch at C[441,0]: ngsolve=359.22921574404825, BLAga=7.76e-322
Mismatch at C[442,0]: ngsolve=374.42335237648126, BLAga=8.9e-322
Mismatch at C[443,0]: ngsolve=374.2015593525381, BLAga=9.14e-322
Mismatch at C[444,0]: ngsolve=354.6209243113247, BLAga=8.35e-322
Mismatch at C[445,0]: ngsolve=367.2307180544984, BLAga=9.44e-322
Mismatch at C[446,0]: ngsolve=360.88732501655306, BLAga=8.94e-322
Mismatch at C[447,0]: ngsolve=362.59418856398145, BLAga=9.34e-322
Mismatch at C[448,0]: ngsolve=356.01056201242284, BLAga=8.3e-322
Mismatch at C[449,0]: ngsolve=356.4830968230715, BLAga=9.44e-322
Mismatch at C[450,0]: ngsolve=368.55303725255885, BLAga=9.83e-322
Mismatch at C[451,0]: ngsolve=349.68124517880165, BLAga=8.05e-322
Mismatch at C[452,0]: ngsolve=358.05682838968585, BLAga=8.9e-322
Mismatch at C[453,0]: ngsolve=358.22368647197277, BLAga=8.6e-322
Mismatch at C[454,0]: ngsolve=365.54369941094006, BLAga=8.8e-322
Mismatch at C[455,0]: ngsolve=377.0719889411337, BLAga=8.8e-322
Mismatch at C[456,0]: ngsolve=352.81300370268565, BLAga=7.8e-322
Mismatch at C[457,0]: ngsolve=373.7355573491934, BLAga=9.9e-322
Mismatch at C[458,0]: ngsolve=370.23868696002353, BLAga=9.14e-322
Mismatch at C[459,0]: ngsolve=360.9297091371793, BLAga=8.9e-322
Mismatch at C[460,0]: ngsolve=366.8631507447226, BLAga=9.34e-322
Mismatch at C[461,0]: ngsolve=365.95631726442065, BLAga=9.44e-322
Mismatch at C[462,0]: ngsolve=356.06779770767423, BLAga=8.9e-322
Mismatch at C[463,0]: ngsolve=369.68869641809033, BLAga=8.94e-322
Mismatch at C[464,0]: ngsolve=360.07738496925276, BLAga=9.14e-322
Mismatch at C[465,0]: ngsolve=365.7634623706936, BLAga=9.44e-322
Mismatch at C[466,0]: ngsolve=359.60474120770743, BLAga=8.35e-322
Mismatch at C[467,0]: ngsolve=362.60720569615916, BLAga=8.05e-322
Mismatch at C[468,0]: ngsolve=357.75538172534436, BLAga=8.9e-322
Mismatch at C[469,0]: ngsolve=367.91417641608757, BLAga=8.5e-322
Mismatch at C[470,0]: ngsolve=354.4382333138373, BLAga=8.35e-322
Mismatch at C[471,0]: ngsolve=349.5988745001669, BLAga=8.4e-322
Mismatch at C[472,0]: ngsolve=351.8628811275647, BLAga=8.5e-322
Mismatch at C[473,0]: ngsolve=361.73981795044, BLAga=9.5e-322
Mismatch at C[474,0]: ngsolve=362.8699185656391, BLAga=8.55e-322
Mismatch at C[475,0]: ngsolve=372.6468344619756, BLAga=9.63e-322
Mismatch at C[476,0]: ngsolve=358.36200106492026, BLAga=8.65e-322
Mismatch at C[477,0]: ngsolve=362.6159496264748, BLAga=8.74e-322
Mismatch at C[478,0]: ngsolve=354.0736220538037, BLAga=9.2e-322
Mismatch at C[479,0]: ngsolve=378.4811963270383, BLAga=9.44e-322
Mismatch at C[480,0]: ngsolve=366.44505743868257, BLAga=9.1e-322
Mismatch at C[481,0]: ngsolve=372.059314012509, BLAga=8.94e-322
Mismatch at C[482,0]: ngsolve=365.24559650270237, BLAga=8.55e-322
Mismatch at C[483,0]: ngsolve=364.1566829471419, BLAga=8.6e-322
Mismatch at C[484,0]: ngsolve=359.9974164750393, BLAga=8.9e-322
Mismatch at C[485,0]: ngsolve=361.24095490189046, BLAga=8.84e-322
Mismatch at C[486,0]: ngsolve=357.77218916942644, BLAga=9.14e-322
Mismatch at C[487,0]: ngsolve=359.29722212286026, BLAga=9.4e-322
Mismatch at C[488,0]: ngsolve=368.3485286295263, BLAga=8.45e-322
Mismatch at C[489,0]: ngsolve=366.07833352672344, BLAga=9.24e-322
Mismatch at C[490,0]: ngsolve=366.94912523358835, BLAga=8.4e-322
Mismatch at C[491,0]: ngsolve=362.73940226120027, BLAga=8e-322
Mismatch at C[492,0]: ngsolve=361.4560063332123, BLAga=9.24e-322
Mismatch at C[493,0]: ngsolve=365.21147623456596, BLAga=8.25e-322
Mismatch at C[494,0]: ngsolve=364.38975954761185, BLAga=8.55e-322
Mismatch at C[495,0]: ngsolve=358.55959492973426, BLAga=9.34e-322
Mismatch at C[496,0]: ngsolve=353.4731214340086, BLAga=8.2e-322
Mismatch at C[497,0]: ngsolve=364.4852281092931, BLAga=9.04e-322
Mismatch at C[498,0]: ngsolve=364.09827539332986, BLAga=8.84e-322
Mismatch at C[499,0]: ngsolve=368.87727951151606, BLAga=9.24e-322
Mismatch at C[500,0]: ngsolve=362.46937315413703, BLAga=8.05e-322
Mismatch at C[501,0]: ngsolve=349.5150842581679, BLAga=8.6e-322
Mismatch at C[502,0]: ngsolve=365.5092468799364, BLAga=9.9e-322
Mismatch at C[503,0]: ngsolve=357.3473323325422, BLAga=8.8e-322
Mismatch at C[504,0]: ngsolve=367.56334756636, BLAga=9.5e-322
Mismatch at C[505,0]: ngsolve=357.6613288778033, BLAga=8.7e-322
Mismatch at C[506,0]: ngsolve=356.06767990968297, BLAga=8.5e-322
Mismatch at C[507,0]: ngsolve=363.9022425698088, BLAga=8.9e-322
Mismatch at C[508,0]: ngsolve=370.40818244983785, BLAga=8.5e-322
Mismatch at C[509,0]: ngsolve=356.4884311678035, BLAga=8.55e-322
Mismatch at C[510,0]: ngsolve=363.27933898766275, BLAga=9.2e-322
Mismatch at C[511,0]: ngsolve=362.69560042503525, BLAga=9.7e-322
Mismatch at C[512,0]: ngsolve=355.57419769462325, BLAga=8.15e-322
Mismatch at C[513,0]: ngsolve=355.7563896694587, BLAga=9.24e-322
Mismatch at C[514,0]: ngsolve=360.41205785829584, BLAga=7.46e-322
Mismatch at C[515,0]: ngsolve=357.0826833739032, BLAga=7.86e-322
Mismatch at C[516,0]: ngsolve=346.65347768891695, BLAga=7.6e-322
Mismatch at C[517,0]: ngsolve=355.7702442301959, BLAga=1e-321
Mismatch at C[518,0]: ngsolve=354.1433589287486, BLAga=8.55e-322
Mismatch at C[519,0]: ngsolve=361.66924950931525, BLAga=9.34e-322
Mismatch at C[520,0]: ngsolve=352.1964372490427, BLAga=8.9e-322
Mismatch at C[521,0]: ngsolve=365.16544104040474, BLAga=7.9e-322
Mismatch at C[522,0]: ngsolve=361.49043147075804, BLAga=9.1e-322
Mismatch at C[523,0]: ngsolve=360.101651930896, BLAga=8.45e-322
Mismatch at C[524,0]: ngsolve=359.78149905210535, BLAga=9.3e-322
Mismatch at C[525,0]: ngsolve=362.8750268480518, BLAga=8.5e-322
Mismatch at C[526,0]: ngsolve=369.44458127686784, BLAga=8.65e-322
Mismatch at C[527,0]: ngsolve=347.13297768827573, BLAga=8.84e-322
Mismatch at C[528,0]: ngsolve=362.30099846447905, BLAga=8.6e-322
Mismatch at C[529,0]: ngsolve=360.57355157650994, BLAga=8.2e-322
Mismatch at C[530,0]: ngsolve=364.7027428437296, BLAga=9e-322
Mismatch at C[531,0]: ngsolve=360.65332782822975, BLAga=8.84e-322
Mismatch at C[532,0]: ngsolve=362.76491226749727, BLAga=9.1e-322
Mismatch at C[533,0]: ngsolve=356.65736879667315, BLAga=7.95e-322
Mismatch at C[534,0]: ngsolve=360.08164430931475, BLAga=8.6e-322
Mismatch at C[535,0]: ngsolve=360.2015468102558, BLAga=8.2e-322
Mismatch at C[536,0]: ngsolve=369.62273997486346, BLAga=8.55e-322
Mismatch at C[537,0]: ngsolve=372.45435311678943, BLAga=9.93e-322
Mismatch at C[538,0]: ngsolve=359.9916954215479, BLAga=8.3e-322
Mismatch at C[539,0]: ngsolve=361.8102080226254, BLAga=8.94e-322
Mismatch at C[540,0]: ngsolve=351.80736917415595, BLAga=7.95e-322
Mismatch at C[541,0]: ngsolve=371.27274325845093, BLAga=9.1e-322
Mismatch at C[542,0]: ngsolve=360.3398886267528, BLAga=8.55e-322
Mismatch at C[543,0]: ngsolve=346.1361618588139, BLAga=7.7e-322
Mismatch at C[544,0]: ngsolve=363.06073461985665, BLAga=8.45e-322
Mismatch at C[545,0]: ngsolve=365.46163034544895, BLAga=8.3e-322
Mismatch at C[546,0]: ngsolve=362.83999925182115, BLAga=9.73e-322
Mismatch at C[547,0]: ngsolve=355.46904054201207, BLAga=8.7e-322
Mismatch at C[548,0]: ngsolve=358.7123725070621, BLAga=8.84e-322
Mismatch at C[549,0]: ngsolve=361.0985407392411, BLAga=9.6e-322
Mismatch at C[550,0]: ngsolve=348.9123336467654, BLAga=8.9e-322
Mismatch at C[551,0]: ngsolve=374.42453716257046, BLAga=9.9e-322
Mismatch at C[552,0]: ngsolve=360.9526874217289, BLAga=8.45e-322
Mismatch at C[553,0]: ngsolve=359.4450404612682, BLAga=8.2e-322
Mismatch at C[554,0]: ngsolve=365.61887615707343, BLAga=9.24e-322
Mismatch at C[555,0]: ngsolve=361.1955379804145, BLAga=8.74e-322
Mismatch at C[556,0]: ngsolve=367.0350065130923, BLAga=9.44e-322
Mismatch at C[557,0]: ngsolve=364.44068652214077, BLAga=8.55e-322
Mismatch at C[558,0]: ngsolve=362.3915023743615, BLAga=8.6e-322
Mismatch at C[559,0]: ngsolve=351.75188870853464, BLAga=8.15e-322
Mismatch at C[560,0]: ngsolve=350.4138927728339, BLAga=8e-322
Mismatch at C[561,0]: ngsolve=350.9331826292653, BLAga=7.66e-322
Mismatch at C[562,0]: ngsolve=365.29278195842164, BLAga=9.14e-322
Mismatch at C[563,0]: ngsolve=360.6385229502065, BLAga=9e-322
Mismatch at C[564,0]: ngsolve=349.0632690804247, BLAga=7.76e-322
Mismatch at C[565,0]: ngsolve=349.1593011212859, BLAga=9.2e-322
Mismatch at C[566,0]: ngsolve=367.0004299193099, BLAga=1.01e-321
Mismatch at C[567,0]: ngsolve=353.9871649947493, BLAga=9.34e-322
Mismatch at C[568,0]: ngsolve=357.340882339322, BLAga=8.9e-322
Mismatch at C[569,0]: ngsolve=362.6828156619662, BLAga=8.5e-322
Mismatch at C[570,0]: ngsolve=369.9084843933621, BLAga=9.14e-322
Mismatch at C[571,0]: ngsolve=360.15661661442783, BLAga=9.34e-322
Mismatch at C[572,0]: ngsolve=362.96463435630875, BLAga=9.1e-322
Mismatch at C[573,0]: ngsolve=359.694149933875, BLAga=7.9e-322
Mismatch at C[574,0]: ngsolve=361.65773619385396, BLAga=9.2e-322
Mismatch at C[575,0]: ngsolve=355.9196472620742, BLAga=8.4e-322
Mismatch at C[576,0]: ngsolve=362.9625669624087, BLAga=8.74e-322
Mismatch at C[577,0]: ngsolve=353.87702246364256, BLAga=8.7e-322
Mismatch at C[578,0]: ngsolve=358.73899320651805, BLAga=9.44e-322
Mismatch at C[579,0]: ngsolve=362.6457173594928, BLAga=9.14e-322
Mismatch at C[580,0]: ngsolve=364.05136064352536, BLAga=8.94e-322
Mismatch at C[581,0]: ngsolve=350.4556251149042, BLAga=9.04e-322
Mismatch at C[582,0]: ngsolve=369.69205393316025, BLAga=8.84e-322
Mismatch at C[583,0]: ngsolve=355.0709169851995, BLAga=8.45e-322
Mismatch at C[584,0]: ngsolve=365.04734808103285, BLAga=9.2e-322
Mismatch at C[585,0]: ngsolve=373.18298772436475, BLAga=8.8e-322
Mismatch at C[586,0]: ngsolve=362.39892911015346, BLAga=9.24e-322
Mismatch at C[587,0]: ngsolve=363.6554804823793, BLAga=8.9e-322
Mismatch at C[588,0]: ngsolve=360.9696407861045, BLAga=8.05e-322
Mismatch at C[589,0]: ngsolve=355.7163802274302, BLAga=8.74e-322
Mismatch at C[590,0]: ngsolve=366.43812225224167, BLAga=9.44e-322
Mismatch at C[591,0]: ngsolve=358.66751298972525, BLAga=8.1e-322
Mismatch at C[592,0]: ngsolve=360.9401096408206, BLAga=8.3e-322
Mismatch at C[593,0]: ngsolve=369.0961500003486, BLAga=9.1e-322
Mismatch at C[594,0]: ngsolve=359.848720753494, BLAga=7.4e-322
Mismatch at C[595,0]: ngsolve=358.94287552400056, BLAga=8.6e-322
Mismatch at C[596,0]: ngsolve=367.91835866995956, BLAga=9.44e-322
Mismatch at C[597,0]: ngsolve=363.6220195019329, BLAga=8.6e-322
Mismatch at C[598,0]: ngsolve=358.46686544625436, BLAga=8.94e-322
Mismatch at C[599,0]: ngsolve=368.21932441877016, BLAga=8.74e-322
Mismatch at C[600,0]: ngsolve=361.7863227644511, BLAga=9.14e-322
Mismatch at C[601,0]: ngsolve=357.3129990149645, BLAga=9.24e-322
Mismatch at C[602,0]: ngsolve=369.3765091491498, BLAga=8.35e-322
Mismatch at C[603,0]: ngsolve=358.98358793669735, BLAga=8.55e-322
Mismatch at C[604,0]: ngsolve=373.1579314425051, BLAga=9e-322
Mismatch at C[605,0]: ngsolve=368.1346069645113, BLAga=8.84e-322
Mismatch at C[606,0]: ngsolve=351.25346468417894, BLAga=8.45e-322
Mismatch at C[607,0]: ngsolve=357.41714231140196, BLAga=9.7e-322
Mismatch at C[608,0]: ngsolve=352.4816808057522, BLAga=8.2e-322
Mismatch at C[609,0]: ngsolve=362.75419977575405, BLAga=8.4e-322
Mismatch at C[610,0]: ngsolve=357.6604875900164, BLAga=7.76e-322
Mismatch at C[611,0]: ngsolve=361.4044883697296, BLAga=8.55e-322
Mismatch at C[612,0]: ngsolve=368.517351495091, BLAga=8.94e-322
Mismatch at C[613,0]: ngsolve=363.48324787801585, BLAga=8.74e-322
Mismatch at C[614,0]: ngsolve=361.6295237193067, BLAga=8.05e-322
Mismatch at C[615,0]: ngsolve=354.4136157143613, BLAga=8.94e-322
Mismatch at C[616,0]: ngsolve=353.56721443349755, BLAga=8.8e-322
Mismatch at C[617,0]: ngsolve=354.88029855522785, BLAga=8.15e-322
Mismatch at C[618,0]: ngsolve=357.7678091681227, BLAga=8.2e-322
Mismatch at C[619,0]: ngsolve=350.4301069607, BLAga=8.2e-322
Mismatch at C[620,0]: ngsolve=355.1524145211603, BLAga=8.55e-322
Mismatch at C[621,0]: ngsolve=368.74491232637797, BLAga=9.3e-322
Mismatch at C[622,0]: ngsolve=363.62517102165435, BLAga=9.7e-322
Mismatch at C[623,0]: ngsolve=360.07776201283053, BLAga=8.7e-322
Mismatch at C[624,0]: ngsolve=369.2958272619105, BLAga=8.8e-322
Mismatch at C[625,0]: ngsolve=369.4447309668421, BLAga=8.84e-322
Mismatch at C[626,0]: ngsolve=357.7604842169116, BLAga=1e-321
Mismatch at C[627,0]: ngsolve=370.54117708933023, BLAga=9.9e-322
Mismatch at C[628,0]: ngsolve=363.8241182207554, BLAga=9.4e-322
Mismatch at C[629,0]: ngsolve=365.6680941798714, BLAga=8.7e-322
Mismatch at C[630,0]: ngsolve=365.42895619786873, BLAga=8.65e-322
Mismatch at C[631,0]: ngsolve=356.4082617957633, BLAga=9.24e-322
Mismatch at C[632,0]: ngsolve=357.2907686725485, BLAga=8.2e-322
Mismatch at C[633,0]: ngsolve=367.79766333076066, BLAga=8.6e-322
Mismatch at C[634,0]: ngsolve=354.4524016377288, BLAga=8e-322
Mismatch at C[635,0]: ngsolve=356.4887092997383, BLAga=8.2e-322
Mismatch at C[636,0]: ngsolve=369.3304681644738, BLAga=8.5e-322
Mismatch at C[637,0]: ngsolve=354.93765556824746, BLAga=8.55e-322
Mismatch at C[638,0]: ngsolve=366.05765722700556, BLAga=9.3e-322
Mismatch at C[639,0]: ngsolve=358.0699498812815, BLAga=9.14e-322
Mismatch at C[640,0]: ngsolve=365.8397090834102, BLAga=9.73e-322
Mismatch at C[641,0]: ngsolve=360.65418469659693, BLAga=8.8e-322
Mismatch at C[642,0]: ngsolve=348.3630605219361, BLAga=8.6e-322
Mismatch at C[643,0]: ngsolve=355.4023893848988, BLAga=8.55e-322
Mismatch at C[644,0]: ngsolve=364.5470736138374, BLAga=9.34e-322
Mismatch at C[645,0]: ngsolve=358.568730763708, BLAga=8.9e-322
Mismatch at C[646,0]: ngsolve=356.83919259928086, BLAga=9e-322
Mismatch at C[647,0]: ngsolve=360.30334414221244, BLAga=9.2e-322
Mismatch at C[648,0]: ngsolve=351.69662862977094, BLAga=8.05e-322
Mismatch at C[649,0]: ngsolve=346.2634438029998, BLAga=7.95e-322
Mismatch at C[650,0]: ngsolve=355.57869381283564, BLAga=9.44e-322
Mismatch at C[651,0]: ngsolve=357.47841448230247, BLAga=8.4e-322
Mismatch at C[652,0]: ngsolve=363.7172256465969, BLAga=9.83e-322
Mismatch at C[653,0]: ngsolve=357.98723394997955, BLAga=9.34e-322
Mismatch at C[654,0]: ngsolve=356.98713458661854, BLAga=8.5e-322
Mismatch at C[655,0]: ngsolve=367.7270968902428, BLAga=8.4e-322
Mismatch at C[656,0]: ngsolve=363.0744223580863, BLAga=8.4e-322
Mismatch at C[657,0]: ngsolve=361.2839161990224, BLAga=8.8e-322
Mismatch at C[658,0]: ngsolve=354.786218692612, BLAga=8.7e-322
Mismatch at C[659,0]: ngsolve=366.4278521775844, BLAga=8.55e-322
Mismatch at C[660,0]: ngsolve=356.6478708945972, BLAga=9.24e-322
Mismatch at C[661,0]: ngsolve=355.99964338539854, BLAga=7.86e-322
Mismatch at C[662,0]: ngsolve=363.1012250128622, BLAga=9e-322
Mismatch at C[663,0]: ngsolve=363.4051054618159, BLAga=9.2e-322
Mismatch at C[664,0]: ngsolve=363.1849471840584, BLAga=8.84e-322
Mismatch at C[665,0]: ngsolve=360.79549463830904, BLAga=8.65e-322
Mismatch at C[666,0]: ngsolve=356.8503009954715, BLAga=7.8e-322
Mismatch at C[667,0]: ngsolve=369.6631827098756, BLAga=9.54e-322
Mismatch at C[668,0]: ngsolve=357.71958140303946, BLAga=8.2e-322
Mismatch at C[669,0]: ngsolve=366.70877790017136, BLAga=9.14e-322
Mismatch at C[670,0]: ngsolve=361.7968823599229, BLAga=9e-322
Mismatch at C[671,0]: ngsolve=365.8164290713874, BLAga=8.74e-322
Mismatch at C[672,0]: ngsolve=359.90412113676604, BLAga=9e-322
Mismatch at C[673,0]: ngsolve=366.6698389948199, BLAga=9.24e-322
Mismatch at C[674,0]: ngsolve=357.31937451356714, BLAga=9.63e-322
Mismatch at C[675,0]: ngsolve=369.8493580312131, BLAga=8.94e-322
Mismatch at C[676,0]: ngsolve=355.96282421347274, BLAga=9.7e-322
Mismatch at C[677,0]: ngsolve=353.8294473125348, BLAga=9.44e-322
Mismatch at C[678,0]: ngsolve=358.77107647488384, BLAga=8.55e-322
Mismatch at C[679,0]: ngsolve=355.8325613140036, BLAga=7.86e-322
Mismatch at C[680,0]: ngsolve=355.56306689942227, BLAga=8.74e-322
Mismatch at C[681,0]: ngsolve=362.24439600512983, BLAga=8.55e-322
Mismatch at C[682,0]: ngsolve=373.21680764699096, BLAga=8.94e-322
Mismatch at C[683,0]: ngsolve=366.37792430401004, BLAga=9.04e-322
Mismatch at C[684,0]: ngsolve=358.4853769400295, BLAga=8.9e-322
Mismatch at C[685,0]: ngsolve=356.6591529116359, BLAga=8.84e-322
Mismatch at C[686,0]: ngsolve=366.7011415172834, BLAga=8.5e-322
Mismatch at C[687,0]: ngsolve=370.1488283521422, BLAga=8.65e-322
Mismatch at C[688,0]: ngsolve=359.59727616533297, BLAga=8.45e-322
Mismatch at C[689,0]: ngsolve=365.6842154989387, BLAga=8.7e-322
Mismatch at C[690,0]: ngsolve=356.905376679278, BLAga=8.3e-322
Mismatch at C[691,0]: ngsolve=353.3610627444102, BLAga=9e-322
Mismatch at C[692,0]: ngsolve=364.6345707405028, BLAga=8.7e-322
Mismatch at C[693,0]: ngsolve=366.8465882505144, BLAga=8.45e-322
Mismatch at C[694,0]: ngsolve=356.28867764092473, BLAga=8.84e-322
Mismatch at C[695,0]: ngsolve=348.49327000949495, BLAga=9e-322
Mismatch at C[696,0]: ngsolve=359.21680025275947, BLAga=9e-322
Mismatch at C[697,0]: ngsolve=350.7077124833827, BLAga=7.46e-322
Mismatch at C[698,0]: ngsolve=364.86565325044114, BLAga=8.1e-322
Mismatch at C[699,0]: ngsolve=373.64250850509933, BLAga=8.65e-322
Mismatch at C[700,0]: ngsolve=355.3929626521962, BLAga=9.2e-322
Mismatch at C[701,0]: ngsolve=359.94200152721896, BLAga=9.83e-322
Mismatch at C[702,0]: ngsolve=365.5470744692639, BLAga=8.94e-322
Mismatch at C[703,0]: ngsolve=364.7051882179422, BLAga=9.8e-322
Mismatch at C[704,0]: ngsolve=364.27440867977816, BLAga=8.94e-322
Mismatch at C[705,0]: ngsolve=362.2175985245774, BLAga=8.94e-322
Mismatch at C[706,0]: ngsolve=352.39219555038585, BLAga=8.5e-322
Mismatch at C[707,0]: ngsolve=361.64667214749255, BLAga=9.44e-322
Mismatch at C[708,0]: ngsolve=367.5440668471103, BLAga=8.5e-322
Mismatch at C[709,0]: ngsolve=350.71665607977116, BLAga=8.65e-322
Mismatch at C[710,0]: ngsolve=367.28787642250586, BLAga=8.6e-322
Mismatch at C[711,0]: ngsolve=358.48219998643293, BLAga=8.6e-322
Mismatch at C[712,0]: ngsolve=369.34871201693954, BLAga=9.83e-322
Mismatch at C[713,0]: ngsolve=365.1894714335595, BLAga=9.44e-322
Mismatch at C[714,0]: ngsolve=367.89509462706667, BLAga=9.24e-322
Mismatch at C[715,0]: ngsolve=367.56976869207807, BLAga=8.6e-322
